Animal_ID,Primary_Color,Sex,Age,Intake_Date,Intake_Condition,Intake_Type,Outcome_Type,was_outcome_alive,days_stayed
A676545,BLACK,Neutered,1,6/3/22,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,9
A679938,GRAY TABBY,Neutered,1,7/15/22,NORMAL,STRAY,ADOPTION,1,9
A682384,GRAY,Spayed,1,8/22/22,NORMAL,STRAY,ADOPTION,1,9
A687759,GRAY TABBY,Spayed,1,10/31/22,NORMAL,STRAY,ADOPTION,1,9
A690267,BLACK,Spayed,3,12/8/22,NORMAL,STRAY,ADOPTION,1,9
A690573,WHITE,Spayed,1,12/15/22,INJURED  MILD,STRAY,ADOPTION,1,9
A693572,GRAY,Spayed,1,2/17/23,NORMAL,STRAY,ADOPTION,1,9
A695619,BLACK,Spayed,8,3/28/23,NORMAL,WELFARE SEIZED,ADOPTION,1,9
A695620,WHITE,Spayed,8,3/28/23,NORMAL,WELFARE SEIZED,ADOPTION,1,9
A697060,ORANGE,Neutered,0,4/20/23,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,9
A697064,BLACK,Spayed,0,4/20/23,NORMAL,STRAY,ADOPTION,1,9
A698374,WHITE,Spayed,0,7/27/23,I/I REPORT,RETURN,ADOPTION,1,9
A584761,GRAY,Female,9,1/18/17,NORMAL,STRAY,ADOPTION,1,8
A588055,BRN TABBY,Female,8,4/4/17,INJURED  SEVERE,STRAY,ADOPTION,1,8
A590440,BRN TABBY,Female,6,5/18/17,NORMAL,STRAY,ADOPTION,1,8
A590906,WHITE,Male,6,5/27/17,NORMAL,STRAY,ADOPTION,1,8
A591534,BRN TABBY,Neutered,9,6/8/17,NORMAL,STRAY,ADOPTION,1,8
A594454,ORG TABBY,Neutered,16,7/29/17,NORMAL,STRAY,ADOPTION,1,8
A596230,ORG TABBY,Male,6,8/30/17,NORMAL,STRAY,ADOPTION,1,8
A597605,GRAY,Female,6,9/22/17,NORMAL,STRAY,ADOPTION,1,8
A569967,GRAY,Neutered,7,10/20/17,NORMAL,STRAY,ADOPTION,1,8
A599586,ORG TABBY,Male,6,11/2/17,NORMAL,STRAY,ADOPTION,1,8
A600093,BRN TABBY,Female,6,11/15/17,NORMAL,STRAY,ADOPTION,1,8
A600644,BRN TABBY,Male,7,12/1/17,NORMAL,STRAY,ADOPTION,1,8
A600951,BLACK,Female,6,12/9/17,NORMAL,STRAY,ADOPTION,1,8
A602432,ORG TABBY,Male,6,1/13/18,INJURED  SEVERE,STRAY,ADOPTION,1,8
A605464,TORTIE,Female,8,3/28/18,NORMAL,STRAY,ADOPTION,1,8
A606499,CALICO,Female,8,4/21/18,NORMAL,STRAY,ADOPTION,1,8
A607244,CREAM,Female,6,5/6/18,NORMAL,STRAY,ADOPTION,1,8
A609219,WHITE,Female,5,6/6/18,NORMAL,STRAY,ADOPTION,1,8
A641096,TORTIE,Female,5,6/14/18,NORMAL,STRAY,ADOPTION,1,8
A610137,BLACK,Female,5,6/23/18,NORMAL,STRAY,ADOPTION,1,8
A610136,BRN TABBY,Male,5,6/23/18,NORMAL,STRAY,ADOPTION,1,8
A612232,GRAY TABBY,Spayed,5,8/3/18,NORMAL,STRAY,ADOPTION,1,8
A617921,GRAY,Male,5,11/24/18,NORMAL,STRAY,ADOPTION,1,8
A617922,GRAY,Male,5,11/24/18,NORMAL,STRAY,ADOPTION,1,8
A625394,BLACK,Spayed,5,4/27/19,NORMAL,STRAY,ADOPTION,1,8
A626599,ORG TABBY,Neutered,4,5/18/19,NORMAL,STRAY,ADOPTION,1,8
A627907,BLACK,Neutered,4,6/7/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,8
A627910,BRN TABBY,Female,4,6/7/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,8
A627904,BLACK,Spayed,4,6/7/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,8
A628218,BLACK,Neutered,4,6/13/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,8
A628215,ORANGE,Male,4,6/13/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,8
A628217,BLACK,Neutered,4,6/13/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,8
A628426,ORG TABBY,Female,4,6/17/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,8
A628559,BRN TABBY,Female,4,6/20/19,NORMAL,STRAY,ADOPTION,1,8
A630649,BLACK,Spayed,6,7/26/19,NORMAL,OWNER SURRENDER,ADOPTION,1,8
A631619,ORG TABBY,Neutered,4,8/9/19,NORMAL,STRAY,ADOPTION,1,8
A631620,ORG TABBY,Male,4,8/9/19,NORMAL,STRAY,ADOPTION,1,8
A631933,BLACK,Spayed,4,8/14/19,NORMAL,STRAY,ADOPTION,1,8
A638557,ORANGE,Neutered,13,1/16/20,NORMAL,OWNER SURRENDER,ADOPTION,1,8
A638651,GRAY,Spayed,5,1/21/20,NORMAL,RETURN,ADOPTION,1,8
A639262,BLK SMOKE,Neutered,5,2/4/20,NORMAL,RETURN,ADOPTION,1,8
A639555,BROWN,Spayed,4,2/6/20,NORMAL,STRAY,ADOPTION,1,8
A640009,BLACK,Spayed,4,2/15/20,NORMAL,STRAY,ADOPTION,1,8
A641508,WHITE,Spayed,4,3/28/20,NORMAL,STRAY,ADOPTION,1,8
A650350,GRAY TABBY,Spayed,3,10/21/20,NORMAL,STRAY,ADOPTION,1,8
A650351,GRAY TABBY,Neutered,3,10/21/20,NORMAL,STRAY,ADOPTION,1,8
A650949,GRAY,Spayed,3,11/5/20,NORMAL,STRAY,ADOPTION,1,8
A652537,BLACK,Neutered,14,12/23/20,ILL MODERATETE,STRAY,ADOPTION,1,8
A655125,CALICO TAB,Spayed,3,3/19/21,NORMAL,STRAY,ADOPTION,1,8
A655126,CALICO TAB,Spayed,3,3/19/21,NORMAL,STRAY,ADOPTION,1,8
A655797,BLACK,Neutered,3,4/2/21,NORMAL,OWNER SURRENDER,ADOPTION,1,8
A657663,GRAY,Neutered,3,5/21/21,NORMAL,STRAY,ADOPTION,1,8
A658216,BLACK,Neutered,2,6/2/21,NORMAL,STRAY,ADOPTION,1,8
A658218,ORG TABBY,Neutered,2,6/2/21,NORMAL,STRAY,ADOPTION,1,8
A665602,ORG TABBY,Neutered,2,10/21/21,NORMAL,STRAY,ADOPTION,1,8
A666740,CALICO,Spayed,2,11/12/21,NORMAL,STRAY,ADOPTION,1,8
A670935,CALICO TAB,Spayed,4,2/23/22,NORMAL,STRAY,ADOPTION,1,8
A673113,BLACK,Spayed,1,4/15/22,NORMAL,STRAY,ADOPTION,1,8
A673493,BRN TABBY,Neutered,2,4/23/22,NORMAL,STRAY,ADOPTION,1,8
A674742,ORG TABBY,Neutered,1,5/13/22,NORMAL,STRAY,ADOPTION,1,8
A675727,GRAY TABBY,Neutered,13,5/25/22,NORMAL,OWNER SURRENDER,ADOPTION,1,8
A676544,WHITE,Spayed,1,6/3/22,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,8
A642511,BRN TABBY,Spayed,3,7/20/22,NORMAL,OWNER SURRENDER,ADOPTION,1,8
A682243,BLACK,Spayed,10,8/19/22,NORMAL,OWNER SURRENDER,ADOPTION,1,8
A690798,GRAY,Neutered,0,12/21/22,FRACTIOUS,STRAY,ADOPTION,1,8
A694692,ORG TABBY,Neutered,2,3/15/23,NORMAL,STRAY,ADOPTION,1,8
A696306,GRAY TABBY,Neutered,3,4/7/23,INJURED  MILD,STRAY,ADOPTION,1,8
A697067,SEAL PT,Spayed,0,4/20/23,NORMAL,STRAY,ADOPTION,1,8
A698657,ORG TABBY,Neutered,0,5/12/23,NORMAL,STRAY,ADOPTION,1,8
A698658,BLUE,Spayed,0,5/12/23,NORMAL,STRAY,ADOPTION,1,8
A698765,ORANGE,Neutered,0,5/13/23,NORMAL,STRAY,ADOPTION,1,8
A585458,BRN TABBY,Neutered,9,2/5/17,NORMAL,STRAY,ADOPTION,1,7
A585614,BRN TABBY,Spayed,9,2/9/17,NORMAL,STRAY,ADOPTION,1,7
A585955,CALICO,Spayed,7,2/18/17,NORMAL,STRAY,ADOPTION,1,7
A591639,BRN TABBY,Spayed,6,6/9/17,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,7
A594796,GRAY,Neutered,6,8/4/17,NORMAL,STRAY,ADOPTION,1,7
A595519,BRN TABBY,Female,6,8/18/17,NORMAL,STRAY,ADOPTION,1,7
A597211,BRN TABBY,Male,6,9/16/17,NORMAL,STRAY,ADOPTION,1,7
A599907,BROWN,Male,6,11/9/17,NORMAL,STRAY,ADOPTION,1,7
A600154,WHITE,Female,6,11/16/17,NORMAL,STRAY,ADOPTION,1,7
A601086,BLACK,Female,6,12/14/17,NORMAL,STRAY,ADOPTION,1,7
A601132,GRAY,Female,6,12/15/17,NORMAL,STRAY,ADOPTION,1,7
A602445,CALICO,Female,6,1/14/18,NORMAL,STRAY,ADOPTION,1,7
A602442,BLACK,Male,5,1/14/18,NORMAL,STRAY,ADOPTION,1,7
A603360,BLACK,Female,6,2/2/18,NORMAL,STRAY,ADOPTION,1,7
A605825,BLACK,Male,6,4/6/18,ILL MODERATETE,STRAY,ADOPTION,1,7
A607402,ORG TABBY,Neutered,7,5/10/18,NORMAL,STRAY,ADOPTION,1,7
A608766,GRAY,Spayed,5,5/30/18,NORMAL,OWNER SURRENDER,ADOPTION,1,7
A610074,WHITE,Neutered,9,6/22/18,ILL MILD,OWNER SURRENDER,ADOPTION,1,7
A610495,BRN TABBY,Female,5,7/1/18,NORMAL,STRAY,ADOPTION,1,7
A610766,BRN TABBY,Male,5,7/7/18,NORMAL,STRAY,ADOPTION,1,7
A615001,GRAY TABBY,Neutered,5,9/20/18,NORMAL,STRAY,ADOPTION,1,7
A616044,BLACK,Neutered,8,10/10/18,NORMAL,STRAY,ADOPTION,1,7
A616713,BLACK,Male,5,10/26/18,NORMAL,STRAY,ADOPTION,1,7
A618829,GRAY TABBY,Male,5,12/14/18,NORMAL,STRAY,ADOPTION,1,7
A619036,ORANGE,Spayed,14,12/19/18,NORMAL,OWNER SURRENDER,ADOPTION,1,7
A620354,BLACK,Female,5,1/16/19,NORMAL,STRAY,ADOPTION,1,7
A621052,GRAY,Neutered,7,1/30/19,FRACTIOUS,STRAY,ADOPTION,1,7
A626994,BLACK,Male,4,5/25/19,NORMAL,STRAY,ADOPTION,1,7
A627795,BLACK,Male,4,6/6/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,7
A628645,GRAY,Female,6,6/21/19,NORMAL,STRAY,ADOPTION,1,7
A631596,GRAY TABBY,Male,4,8/9/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,7
A631597,BRN TABBY,Female,4,8/9/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,7
A632008,GRAY,Spayed,4,8/15/19,NORMAL,STRAY,ADOPTION,1,7
A632447,WHITE,Neutered,4,8/23/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,7
A635760,GRAY,Neutered,8,11/6/19,NORMAL,STRAY,ADOPTION,1,7
A638120,BRN TABBY,Spayed,6,1/3/20,NORMAL,OWNER SURRENDER,ADOPTION,1,7
A638318,SEAL PT,Neutered,6,1/8/20,NORMAL,STRAY,ADOPTION,1,7
A638877,BLACK,Neutered,4,1/22/20,NORMAL,STRAY,ADOPTION,1,7
A638994,GRAY,Neutered,5,1/25/20,FRACTIOUS,STRAY,ADOPTION,1,7
A640434,CHOC PT,Spayed,4,2/26/20,NORMAL,STRAY,ADOPTION,1,7
A640681,TORTIE DIL,Spayed,4,3/4/20,NORMAL,STRAY,ADOPTION,1,7
A642888,BLACK,Spayed,3,5/20/20,NORMAL,STRAY,ADOPTION,1,7
A644707,BLACK,Spayed,3,7/2/20,NORMAL,STRAY,ADOPTION,1,7
A645267,ORG TABBY,Neutered,3,7/9/20,NORMAL,STRAY,ADOPTION,1,7
A646536,TORTIE,Spayed,3,8/1/20,FRACTIOUS,STRAY,ADOPTION,1,7
A647085,BLACK,Spayed,3,8/12/20,NORMAL,STRAY,ADOPTION,1,7
A649453,CRM TIGER,Neutered,6,8/12/20,INJURED  MILD,STRAY,ADOPTION,1,7
A648506,BLACK,Spayed,3,9/9/20,NORMAL,STRAY,ADOPTION,1,7
A649262,CRM TABBY,Spayed,3,9/23/20,NORMAL,STRAY,ADOPTION,1,7
A651121,ORG TABBY,Neutered,3,11/7/20,NORMAL,STRAY,ADOPTION,1,7
A652006,BRN TABBY,Spayed,3,12/2/20,NORMAL,STRAY,ADOPTION,1,7
A652140,WHITE,Spayed,3,12/9/20,NORMAL,STRAY,ADOPTION,1,7
A652141,WHITE,Neutered,3,12/9/20,NORMAL,STRAY,ADOPTION,1,7
A652139,BLACK,Neutered,3,12/9/20,NORMAL,STRAY,ADOPTION,1,7
A654567,BRN TABBY,Spayed,3,3/10/21,NORMAL,STRAY,ADOPTION,1,7
A654566,CALICO TAB,Spayed,3,3/10/21,NORMAL,STRAY,ADOPTION,1,7
A655339,CHOC PT,Neutered,4,3/24/21,NORMAL,OWNER SURRENDER,ADOPTION,1,7
A540906,GRAY,Neutered,9,4/3/21,NORMAL,OWNER SURRENDER,ADOPTION,1,7
A537301,CALICO DIL,Spayed,9,4/3/21,NORMAL,OWNER SURRENDER,ADOPTION,1,7
A656149,BLACK,Spayed,3,4/14/21,NORMAL,STRAY,ADOPTION,1,7
A656283,WHITE,Neutered,2,4/14/21,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,7
A656416,TRICOLOR,Neutered,7,4/18/21,NORMAL,STRAY,ADOPTION,1,7
A656415,SEAL PT,Neutered,7,4/18/21,NORMAL,STRAY,ADOPTION,1,7
A656663,BLACK,Spayed,3,4/24/21,NORMAL,STRAY,ADOPTION,1,7
A656808,BLACK,Neutered,4,4/28/21,NORMAL,STRAY,ADOPTION,1,7
A657897,GRAY TABBY,Neutered,2,5/26/21,ILL MILD,STRAY,ADOPTION,1,7
A658215,BLACK,Neutered,2,6/2/21,NORMAL,STRAY,ADOPTION,1,7
A649612,CALICO,Female,18,6/9/21,NORMAL,OWNER SURRENDER,ADOPTION,1,7
A665647,TORTIE,Spayed,2,10/22/21,NORMAL,STRAY,ADOPTION,1,7
A665742,BLACK,Spayed,2,10/24/21,NORMAL,STRAY,ADOPTION,1,7
A590792,TAN,Neutered,7,1/26/22,NORMAL,STRAY,ADOPTION,1,7
A674140,WHITE,Spayed,1,5/6/22,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,7
A674452,WHITE,Spayed,1,5/12/22,NORMAL,STRAY,ADOPTION,1,7
A674786,GRAY,Spayed,2,5/13/22,NORMAL,STRAY,ADOPTION,1,7
A675861,CALICO TAB,Spayed,1,5/26/22,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,7
A676688,LC LYNX PT,Neutered,1,6/4/22,INJURED  MODERATE,STRAY,ADOPTION,1,7
A677067,SILVER,Neutered,1,6/8/22,NORMAL,STRAY,ADOPTION,1,7
A677066,GRAY TABBY,Neutered,1,6/8/22,NORMAL,STRAY,ADOPTION,1,7
A686997,GRAY,Neutered,1,10/16/22,NORMAL,STRAY,ADOPTION,1,7
A687295,BLK TABBY,Spayed,1,10/21/22,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,7
A688110,BROWN,Neutered,1,11/6/22,NORMAL,STRAY,ADOPTION,1,7
A688111,BROWN,Neutered,1,11/6/22,NORMAL,STRAY,ADOPTION,1,7
A688667,ORANGE,Neutered,1,11/13/22,NORMAL,STRAY,ADOPTION,1,7
A690218,BRN TABBY,Neutered,5,12/22/22,NORMAL,OWNER SURRENDER,ADOPTION,1,7
A691993,ORG TABBY,Neutered,2,1/20/23,NORMAL,OWNER SURRENDER,ADOPTION,1,7
A698031,WHITE,Spayed,0,5/3/23,ILL MILD,STRAY,ADOPTION,1,7
A701507,CALICO,Spayed,0,6/23/23,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,7
A705846,WHITE,Neutered,3,8/31/23,ILL MILD,STRAY,ADOPTION,1,7
A706995,BLACK,Spayed,1,9/16/23,NORMAL,STRAY,ADOPTION,1,7
A584191,WHITE,Female,7,1/6/17,NORMAL,STRAY,ADOPTION,1,6
A587978,FLAME PT,Neutered,12,4/1/17,NORMAL,STRAY,ADOPTION,1,6
A591861,BRN TABBY,Spayed,7,6/14/17,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A592342,ORANGE,Female,6,6/23/17,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A595286,BRN TABBY,Female,6,8/13/17,NORMAL,STRAY,ADOPTION,1,6
A598428,ORG TABBY,Neutered,6,10/8/17,NORMAL,STRAY,ADOPTION,1,6
A598429,ORG TABBY,Neutered,6,10/8/17,NORMAL,STRAY,ADOPTION,1,6
A598431,CALICO,Spayed,6,10/8/17,NORMAL,STRAY,ADOPTION,1,6
A598436,BRN TABBY,Neutered,6,10/8/17,NORMAL,STRAY,ADOPTION,1,6
A598437,BRN TABBY,Spayed,6,10/8/17,NORMAL,STRAY,ADOPTION,1,6
A598427,ORG TABBY,Spayed,6,10/8/17,NORMAL,STRAY,ADOPTION,1,6
A598895,BLACK,Male,6,10/17/17,NORMAL,STRAY,ADOPTION,1,6
A600170,GRAY TABBY,Neutered,11,11/16/17,NORMAL,STRAY,ADOPTION,1,6
A600726,ORG TABBY,Male,6,12/4/17,NORMAL,STRAY,ADOPTION,1,6
A601400,GRAY,Male,6,12/27/17,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A602624,BRN TABBY,Male,6,1/17/18,NORMAL,STRAY,ADOPTION,1,6
A603008,GRAY,Male,6,1/24/18,NORMAL,STRAY,ADOPTION,1,6
A602831,BRN TABBY,Neutered,8,1/28/18,NORMAL,STRAY,ADOPTION,1,6
A608843,GRAY,Spayed,16,5/31/18,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A612921,CALICO,Female,5,8/16/18,NORMAL,STRAY,ADOPTION,1,6
A612970,ORG TABBY,Male,5,8/17/18,NORMAL,STRAY,ADOPTION,1,6
A618830,GRAY TABBY,Female,5,12/14/18,NORMAL,STRAY,ADOPTION,1,6
A624888,TORTIE,Spayed,7,4/18/19,NORMAL,STRAY,ADOPTION,1,6
A624889,ORANGE,Neutered,4,4/18/19,NORMAL,STRAY,ADOPTION,1,6
A626450,GRAY,Neutered,4,5/15/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A626448,BLACK,Neutered,4,5/15/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A628216,ORANGE,Spayed,4,6/13/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A628219,BRN TABBY,Male,4,6/13/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A628647,BRN TABBY,Female,4,6/21/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A628649,GRAY TABBY,Neutered,4,6/21/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A628646,BRN TABBY,Neutered,4,6/21/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A630679,CHOC PT,Neutered,4,7/26/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A634642,BLACK,Neutered,4,10/5/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A636313,BLUE,Neutered,4,11/16/19,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A638117,BLACK,Spayed,4,1/3/20,NORMAL,STRAY,ADOPTION,1,6
A638880,BLACK,Spayed,5,1/22/20,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A557556,BLACK,Neutered,9,2/22/20,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A643712,BRN TABBY,Spayed,3,6/11/20,NORMAL,STRAY,ADOPTION,1,6
A644256,ORG TABBY,Neutered,3,6/22/20,NORMAL,STRAY,ADOPTION,1,6
A645310,TORTIE,Spayed,3,7/10/20,NORMAL,STRAY,ADOPTION,1,6
A645311,TORTIE,Spayed,3,7/10/20,NORMAL,STRAY,ADOPTION,1,6
A648755,GRAY TABBY,Neutered,3,7/31/20,NORMAL,STRAY,ADOPTION,1,6
A647203,BRN TABBY,Neutered,3,8/15/20,NORMAL,STRAY,ADOPTION,1,6
A647829,GRAY TABBY,Neutered,3,8/27/20,NORMAL,STRAY,ADOPTION,1,6
A650220,CREAM,Spayed,4,10/17/20,NORMAL,STRAY,ADOPTION,1,6
A652439,BLACK,Spayed,3,12/20/20,NORMAL,STRAY,ADOPTION,1,6
A653042,GRAY TABBY,Neutered,3,1/9/21,FRACTIOUS,STRAY,ADOPTION,1,6
A653934,BRN TABBY,Spayed,3,2/11/21,NORMAL,STRAY,ADOPTION,1,6
A654676,BLACK,Neutered,2,3/6/21,NORMAL,STRAY,ADOPTION,1,6
A654677,WHITE,Spayed,2,3/6/21,NORMAL,STRAY,ADOPTION,1,6
A654678,SEAL PT,Spayed,2,3/6/21,NORMAL,STRAY,ADOPTION,1,6
A654674,BLACK,Neutered,2,3/6/21,NORMAL,STRAY,ADOPTION,1,6
A654675,BLACK,Neutered,2,3/6/21,NORMAL,STRAY,ADOPTION,1,6
A654998,ORG TABBY,Neutered,4,3/13/21,INJURED  SEVERE,STRAY,ADOPTION,1,6
A655361,GRAY,Spayed,3,3/25/21,NORMAL,STRAY,ADOPTION,1,6
A655653,GRAY TABBY,Neutered,5,3/28/21,NORMAL,STRAY,ADOPTION,1,6
A655988,GRAY,Neutered,6,4/8/21,NORMAL,STRAY,ADOPTION,1,6
A655949,TAN,Neutered,4,4/8/21,NORMAL,STRAY,ADOPTION,1,6
A655093,GRAY,Neutered,4,4/10/21,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A655092,BRN TABBY,Spayed,3,4/10/21,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A657390,GRAY TABBY,Neutered,2,5/14/21,NORMAL,STRAY,ADOPTION,1,6
A657389,BRN TABBY,Neutered,2,5/14/21,NORMAL,STRAY,ADOPTION,1,6
A661308,BRN TABBY,Spayed,2,8/5/21,NORMAL,STRAY,ADOPTION,1,6
A661310,LI LYNX PT,Spayed,2,8/5/21,NORMAL,STRAY,ADOPTION,1,6
A661309,ORG TABBY,Neutered,2,8/5/21,NORMAL,STRAY,ADOPTION,1,6
A665272,BLACK,Male,2,10/14/21,NORMAL,STRAY,ADOPTION,1,6
A665791,BRN TABBY,Spayed,2,10/25/21,NORMAL,STRAY,ADOPTION,1,6
A665888,BLACK,Neutered,2,10/28/21,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A665890,BRN TABBY,Spayed,2,10/28/21,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A669581,BLACK,Spayed,2,1/20/22,NORMAL,STRAY,ADOPTION,1,6
A669582,WHITE,Neutered,2,1/20/22,NORMAL,STRAY,ADOPTION,1,6
A670668,GRAY,Spayed,2,2/14/22,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A670965,TORTIE DIL,Spayed,4,2/24/22,FRACTIOUS,OWNER SURRENDER,ADOPTION,1,6
A671089,CRM TABBY,Neutered,2,2/27/22,NORMAL,STRAY,ADOPTION,1,6
A674877,GRAY,Neutered,1,5/15/22,NORMAL,STRAY,ADOPTION,1,6
A676773,WHITE,Neutered,1,6/5/22,NORMAL,STRAY,ADOPTION,1,6
A678218,BRN TABBY,Neutered,1,6/23/22,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A681533,CALICO DIL,Spayed,4,8/5/22,NORMAL,STRAY,ADOPTION,1,6
A686682,CREAM,Neutered,1,10/13/22,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A687308,ORANGE,Neutered,1,10/22/22,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,6
A688113,BROWN,Spayed,1,11/6/22,NORMAL,STRAY,ADOPTION,1,6
A691859,WHITE,Neutered,9,1/14/23,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A691899,BRN TABBY,Neutered,1,1/15/23,NORMAL,STRAY,ADOPTION,1,6
A692287,ORANGE,Spayed,5,1/22/23,INJURED  MODERATE,STRAY,ADOPTION,1,6
A692432,WHITE,Spayed,2,1/26/23,INJURED  MILD,STRAY,ADOPTION,1,6
A694396,BLACK,Spayed,1,3/9/23,NORMAL,STRAY,ADOPTION,1,6
A694565,BRN TABBY,Neutered,1,3/11/23,ILL MILD,STRAY,ADOPTION,1,6
A695533,GRAY TABBY,Neutered,11,3/26/23,NORMAL,OWNER SURRENDER,ADOPTION,1,6
A696660,WHITE,Neutered,1,4/13/23,INJURED  MODERATE,STRAY,ADOPTION,1,6
A705378,ORANGE,Spayed,0,8/24/23,NORMAL,STRAY,ADOPTION,1,6
A705379,ORANGE,Neutered,0,8/24/23,NORMAL,STRAY,ADOPTION,1,6
A705556,BLACK,Male,0,8/26/23,ILL MILD,STRAY,ADOPTION,1,6
A590051,BRN TABBY,Female,6,5/10/17,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,5
A590052,BRN TABBY,Male,6,5/10/17,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,5
A594859,BLACK,Spayed,6,8/6/17,NORMAL,STRAY,ADOPTION,1,5
A596061,GRAY,Male,6,8/26/17,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,5
A599367,GRAY,Male,6,10/28/17,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,5
A600674,BLACK,Spayed,6,12/2/17,NORMAL,OWNER SURRENDER,ADOPTION,1,5
A608057,BLACK,Male,5,5/23/18,NORMAL,STRAY,ADOPTION,1,5
A608056,CRM TABBY,Male,5,5/23/18,NORMAL,STRAY,ADOPTION,1,5
A608055,TORTIE,Female,5,5/23/18,NORMAL,STRAY,ADOPTION,1,5
A619078,BLACK,Male,5,12/20/18,NORMAL,STRAY,ADOPTION,1,5
A619080,ORG TABBY,Female,5,12/20/18,NORMAL,STRAY,ADOPTION,1,5
A621251,GRAY TABBY,Female,8,2/3/19,NORMAL,STRAY,ADOPTION,1,5
A622678,BLACK,Neutered,5,3/2/19,INJURED  SEVERE,STRAY,ADOPTION,1,5
A622694,BLACK,Female,4,3/3/19,NORMAL,STRAY,ADOPTION,1,5
A628063,BLACK,Neutered,4,6/10/19,UNDER AGE/WEIGHT,STRAY,ADOPTION,1,5
A632067,GRAY TABBY,Female,5,8/16/19,FRACTIOUS,STRAY,ADOPTION,1,5
A638403,BLACK,Neutered,5,1/10/20,NORMAL,STRAY,ADOPTION,1,5
A646432,GRAY TABBY,Neutered,3,7/31/20,NORMAL,STRAY,ADOPTION,1,5
A646801,GRAY,Spayed,8,8/8/20,NORMAL,OWNER SURRENDER,ADOPTION,1,5
A648707,GRAY,Neutered,3,9/12/20,NORMAL,STRAY,ADOPTION,1,5
A653024,TORTIE,Spayed,3,1/9/21,NORMAL,STRAY,ADOPTION,1,5
A653973,TORTIE,Spayed,3,2/12/21,NORMAL,STRAY,ADOPTION,1,5
A655134,BRN TABBY,Spayed,3,3/19/21,NORMAL,STRAY,ADOPTION,1,5
A655795,CHOC PT,Spayed,2,4/2/21,NORMAL,STRAY,ADOPTION,1,5
A655799,ORANGE,Neutered,3,4/2/21,NORMAL,OWNER SURRENDER,ADOPTION,1,5
A655798,ORANGE,Spayed,3,4/2/21,NORMAL,OWNER SURRENDER,ADOPTION,1,5
A657388,BRN TABBY,Neutered,2,5/14/21,NORMAL,STRAY,ADOPTION,1,5
A660229,BLACK,Spayed,2,7/10/21,ILL MILD,STRAY,ADOPTION,1,5
A660329,GRAY,Neutered,2,7/12/21,NORMAL,STRAY,ADOPTION,1,5
A663602,BLACK,Neutered,2,9/11/21,NORMAL,STRAY,ADOPTION,1,5
A663603,BLACK,Neutered,2,9/11/21,NORMAL,STRAY,ADOPTION,1,5
