simplified_color,simplified_sex,intake_age,simplified_condition,simplified_type,simplified_breed,simplified_size,days_in_shelter
BLACK_N_WHITE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,27
GRAY_TABBY,MALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,70
OTHER,MALE,0,HEALTHY,STRAY,OTHER,SMALL,15
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,65
MIX,MALE,0,HEALTHY,OWNER SURRENDER,OTHER,KITTN,3
BLACK,FEMALE,2,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,31
TORTIE,FEMALE,3,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,13
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,26
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,OTHER,KITTN,14
BRN_TABBY,MALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,4
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,29
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,27
BRN_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,30
BLACK_N_WHITE,MALE,3,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,44
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,59
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,85
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,69
BLACK,FEMALE,3,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,16
TORTIE,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,26
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,37
OTHER_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,5
TORTIE,FEMALE,5,HEALTHY,OWNER SURRENDER,OTHER,SMALL,13
BRN_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,17
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,43
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,12
OTHER,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,15
GRAY_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,13
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,KITTN,8
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,28
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,31
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,55
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,21
TORTIE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18
BRN_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,7
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,10
OTHER,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,3
GRAY,MALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,38
GRAY_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,4
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,OTHER,KITTN,34
GRAY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,41
TORTIE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,60
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,32
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,47
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,54
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,4
BRN_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,20
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,77
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14
GRAY,FEMALE,2,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21
BRN_TABBY,FEMALE,2,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,6
OTHER,MALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,11
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,42
MIX,MALE,5,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,43
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,18
MIX,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,32
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,19
BRN_TABBY,FEMALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,32
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9
MIX,MALE,0,HEALTHY,STRAY,OTHER,KITTN,9
BRN_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,22
GRAY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,28
GRAY_N_WHITE,FEMALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,40
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,3
MIX,FEMALE,2,HEALTHY,OWNER SURRENDER,OTHER,SMALL,11
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29
GRAY_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,17
BLACK_N_WHITE,MALE,2,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,OTHER,7
ORG_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,87
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35
BLACK,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,62
OTHER_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,32
GRAY_TABBY,MALE,1,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,64
MIX,FEMALE,1,HEALTHY,OWNER SURRENDER,OTHER,SMALL,10
GRAY_TABBY,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,22
MIX,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,43
MIX,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15
MIX,MALE,5,HEALTHY,STRAY,OTHER,SMALL,49
OTHER,FEMALE,0,OTHER,OTHER,DOMESTIC_SHORT_HAIR,SMALL,42
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,27
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,22
BLACK,FEMALE,6,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,18
TORTIE,FEMALE,4,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21
ORG_TABBY,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,10
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,46
BRN_TABBY,MALE,1,OTHER,OTHER,DOMESTIC_SHORT_HAIR,OTHER,49
BRN_TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,33
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,14
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,4
BRN_TABBY,MALE,1,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,24
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,16
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,8
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,31
MIX,MALE,9,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,70
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,22
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,32
MIX,MALE,10,ILL,OWNER SURRENDER,OTHER,SMALL,14
GRAY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,83
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,7
BLACK,FEMALE,4,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,32
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,18
GRAY_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,7
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,50
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,14
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,OTHER,KITTN,9
GRAY_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,11
TORTIE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14
OTHER,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,40
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,38
GRAY_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,66
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,31
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,10
BRN_TABBY,MALE,4,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,22
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,22
BRN_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,50
GRAY_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,34
OTHER,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8
TORTIE,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,25
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18
GRAY_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8
BRN_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,18
BLACK_N_WHITE,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,17
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56
GRAY,MALE,2,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,27
GRAY_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,29
MIX,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,24
OTHER_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,12
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,16
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,16
MIX,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,21
ORG_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,48
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,52
TORTIE,FEMALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9
BLACK_N_WHITE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,62
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,37
GRAY_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,16
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,72
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,53
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,81
OTHER_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,73
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,7
BLACK,FEMALE,1,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,24
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29
BLACK,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,24
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,77
BLACK_N_WHITE,MALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,27
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,31
BLACK_N_WHITE,FEMALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,13
TORTIE,FEMALE,3,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,9
BRN_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,31
TORTIE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,73
GRAY_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,12
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,23
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,25
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,3
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8
BRN_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,48
GRAY,MALE,1,OTHER,STRAY,DOMESTIC_SHORT_HAIR,OTHER,21
MIX,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,46
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,26
OTHER,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15
BLACK_N_WHITE,FEMALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,KITTN,6
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,10
GRAY_N_WHITE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,56
MIX,MALE,3,HEALTHY,STRAY,OTHER,SMALL,53
BLACK_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,23
BRN_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,64
MIX,MALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,24
BRN_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,35
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18
BLACK,FEMALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,KITTN,70
MIX,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,8
GRAY,FEMALE,4,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,11
BRN_TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,26
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,24
TORTIE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,36
MIX,FEMALE,1,HEALTHY,STRAY,OTHER,SMALL,14
BLACK_N_WHITE,FEMALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,75
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,24
GRAY_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,10
GRAY_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,57
MIX,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,60
BLACK_N_WHITE,FEMALE,8,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,55
GRAY_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,37
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,2
GRAY,FEMALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,13
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,9
OTHER,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,2
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9
BRN_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,39
BLACK,FEMALE,3,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,87
BLACK,MALE,7,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,OTHER,15
MIX,FEMALE,7,HEALTHY,OWNER SURRENDER,OTHER,SMALL,14
BLACK_N_WHITE,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,28
MIX,FEMALE,4,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,24
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,69
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,27
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,57
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,25
BLACK,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,38
ORG_TABBY,MALE,9,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,28
MIX,FEMALE,4,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,18
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,8
GRAY_N_WHITE,MALE,4,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,64
TORTIE,FEMALE,0,ILL,STRAY,OTHER,KITTN,56
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,28
MIX,MALE,0,HEALTHY,OWNER SURRENDER,OTHER,KITTN,6
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,76
GRAY_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8
GRAY_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,7
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8
ORG_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,45
MIX,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,13
BRN_TABBY,MALE,9,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,57
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,35
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,48
BLACK_N_WHITE,MALE,10,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,3
MIX,MALE,0,HEALTHY,STRAY,OTHER,KITTN,10
GRAY_TABBY,MALE,0,HEALTHY,STRAY,OTHER,KITTN,11
OTHER_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,3
MIX,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18
MIX,MALE,0,HEALTHY,OWNER SURRENDER,OTHER,KITTN,6
TORTIE,FEMALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,18
ORG_TABBY,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,25
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,63
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,7
OTHER,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15
BLACK,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,25
GRAY_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,17
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,8
OTHER,MALE,0,HEALTHY,STRAY,OTHER,SMALL,19
OTHER_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,27
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,44
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,66
OTHER,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,2
ORG_TABBY,MALE,3,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,12
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,11
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,25
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,79
MIX,MALE,0,HEALTHY,STRAY,OTHER,SMALL,8
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,57
OTHER,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,61
GRAY_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15
BLACK,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,58
GRAY_TABBY,FEMALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,11
BRN_TABBY,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,23
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,35
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56
MIX,FEMALE,4,OTHER,STRAY,OTHER,SMALL,47
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,27
GRAY_TABBY,MALE,10,HEALTHY,OWNER SURRENDER,OTHER,SMALL,12
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,35
GRAY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,69
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,25
MIX,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,27
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,5
