Type,Breed,Color,Sex,Size,Days in Shelter,Intake Type,Outcome Type,Intake Condition,Age,Encoded Color,Encoded Breed,Encoded Intake Condition,Encoded Size,Encoded Sex
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,12,STRAY,ADOPTION,HEALTHY,9,6,2,0,3,3
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,28,CONFISCATE,ADOPTION,HEALTHY,3,5,2,0,0,3
CAT,DOMESTIC MH,FLAME PT,Neutered,SMALL,71,CONFISCATE,ADOPTION,UNKNOWN,5,5,1,3,3,2
CAT,DOMESTIC MH,GRAY/WHITE,Spayed,KITTN,15,STRAY,ADOPTION,HEALTHY,7,5,1,0,0,3
CAT,DOMESTIC SH,CALICO/BLUE CREAM,Spayed,KITTN,24,STRAY,ADOPTION,HEALTHY,8,5,2,0,0,3
CAT,DOMESTIC SH,BUFF/WHITE,Neutered,KITTN,22,STRAY,ADOPTION,HEALTHY,1,5,2,0,0,2
CAT,DOMESTIC SH,WHITE/BLACK,Neutered,MED,46,STRAY,ADOPTION,HEALTHY,13,5,2,0,2,2
CAT,DOMESTIC SH,GRAY TABBY,Spayed,SMALL,58,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,19,STRAY,ADOPTION,HEALTHY,6,6,2,0,3,2
CAT,DOMESTIC MH,BLACK/BROWN,Spayed,SMALL,63,STRAY,ADOPTION,TREATABLE/REHAB,10,5,1,2,3,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,31,STRAY,ADOPTION,HEALTHY,7,0,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,62,STRAY,ADOPTION,TREATABLE/REHAB,6,6,2,2,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Male,KITTN,65,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,1
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,17,STRAY,ADOPTION,HEALTHY,8,0,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,46,OWNER SURRENDER,ADOPTION,HEALTHY,1,6,2,0,0,3
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,KITTN,25,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,2
CAT,SIAMESE/MIX,SEAL PT,Neutered,SMALL,20,STRAY,ADOPTION,HEALTHY,2,5,3,0,3,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,78,CONFISCATE,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,18,STRAY,ADOPTION,HEALTHY,6,5,2,0,3,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,17,STRAY,ADOPTION,TREATABLE/REHAB,2,0,2,2,0,3
CAT,DOMESTIC SH,LYNX PT,Neutered,KITTN,67,OWNER SURRENDER,ADOPTION,HEALTHY,9,5,2,0,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,14,OWNER SURRENDER,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,KITTN,9,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,3
CAT,DOMESTIC LH,WHITE/BLACK,Neutered,SMALL,18,STRAY,ADOPTION,TREATABLE/MANAGEABLE,16,5,0,1,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,33,STRAY,ADOPTION,HEALTHY,7,6,2,0,3,3
CAT,DOMESTIC LH,BRN TABBY,Spayed,KITTN,14,OWNER SURRENDER,ADOPTION,HEALTHY,8,6,0,0,0,3
CAT,DOMESTIC MH,GRAY/WHITE,Neutered,SMALL,10,OWNER SURRENDER,ADOPTION,UNKNOWN,3,5,1,3,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,11,STRAY,ADOPTION,HEALTHY,5,6,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,3,OWNER SURRENDER,ADOPTION,HEALTHY,8,6,2,0,3,2
CAT,DOMESTIC SH,BUFF,Neutered,KITTN,64,STRAY,ADOPTION,TREATABLE/REHAB,9,5,2,2,0,2
CAT,DOMESTIC MH,GRAY/WHITE,Spayed,KITTN,32,STRAY,ADOPTION,TREATABLE/REHAB,8,5,1,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,41,STRAY,ADOPTION,HEALTHY,1,6,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,11,STRAY,ADOPTION,HEALTHY,3,5,2,0,3,3
CAT,DOMESTIC SH,WHITE/BLACK,Neutered,KITTN,60,STRAY,ADOPTION,TREATABLE/REHAB,8,5,2,2,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,9,OWNER SURRENDER,ADOPTION,HEALTHY,9,5,2,0,0,3
CAT,DOMESTIC LH,BRN TABBY,Neutered,KITTN,25,STRAY,ADOPTION,HEALTHY,1,6,0,0,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,66,STRAY,ADOPTION,TREATABLE/REHAB,5,6,2,2,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,32,STRAY,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC SH,BLUE CREAM,Spayed,KITTN,18,STRAY,ADOPTION,HEALTHY,6,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,96,STRAY,ADOPTION,TREATABLE/MANAGEABLE,9,6,2,1,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,9,OWNER SURRENDER,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC MH,GRAY TABBY/WHITE,Spayed,SMALL,64,STRAY,ADOPTION,TREATABLE/REHAB,6,6,1,2,3,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,41,STRAY,ADOPTION,UNKNOWN,2,6,2,3,3,2
CAT,DOMESTIC SH,TORTIE/BRN TABBY,Spayed,KITTN,57,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,30,OWNER SURRENDER,ADOPTION,HEALTHY,8,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,16,STRAY,ADOPTION,HEALTHY,10,6,2,0,3,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,14,OWNER SURRENDER,ADOPTION,HEALTHY,6,6,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,40,STRAY,ADOPTION,HEALTHY,4,5,2,0,0,2
CAT,DOMESTIC LH,GRAY,Neutered,MED,8,STRAY,ADOPTION,HEALTHY,9,3,0,0,2,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,15,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,9,OWNER SURRENDER,ADOPTION,HEALTHY,7,5,2,0,0,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,68,STRAY,ADOPTION,TREATABLE/REHAB,6,0,2,2,0,3
CAT,DOMESTIC SH,BLACK,Neutered,MED,37,STRAY,ADOPTION,HEALTHY,4,0,2,0,2,2
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,KITTN,64,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,24,STRAY,ADOPTION,HEALTHY,4,5,2,0,0,2
CAT,DOMESTIC SH,CALICO,Spayed,KITTN,82,STRAY,ADOPTION,HEALTHY,8,2,2,0,0,3
CAT,DOMESTIC MH,ORG TABBY,Neutered,SMALL,12,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,19,6,1,1,3,2
CAT,DOMESTIC LH,GRAY/WHITE,Neutered,SMALL,12,STRAY,ADOPTION,HEALTHY,11,5,0,0,3,2
CAT,DOMESTIC MH,GRAY,Neutered,KITTN,36,STRAY,ADOPTION,HEALTHY,1,3,1,0,0,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,57,OWNER SURRENDER,ADOPTION,HEALTHY,4,0,2,0,0,2
CAT,SIAMESE/MIX,LYNX PT,Neutered,KITTN,17,STRAY,ADOPTION,HEALTHY,9,5,3,0,0,2
CAT,SIAMESE/MIX,FLAME PT,Spayed,SMALL,11,STRAY,ADOPTION,HEALTHY,9,5,3,0,3,3
CAT,DOMESTIC LH,GRAY/WHITE,Neutered,KITTN,9,STRAY,ADOPTION,HEALTHY,4,5,0,0,0,2
CAT,DOMESTIC SH,WHITE/GRAY,Neutered,SMALL,16,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,15,5,2,1,3,2
CAT,DOMESTIC MH,CHOCOLATE,Spayed,SMALL,43,STRAY,ADOPTION,UNKNOWN,3,5,1,3,3,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,47,TRANSFER,ADOPTION,HEALTHY,6,6,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,36,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,GRAY/WHITE,Spayed,KITTN,14,STRAY,ADOPTION,HEALTHY,4,5,2,0,0,3
CAT,DOMESTIC MH,BUFF,Neutered,KITTN,6,OWNER SURRENDER,ADOPTION,UNKNOWN,5,5,1,3,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,2,ADOPTION RETURN,ADOPTION,HEALTHY,5,5,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,49,STRAY,ADOPTION,HEALTHY,0,0,2,0,0,3
CAT,SIAMESE,SEAL PT/WHITE,Neutered,KITTN,49,STRAY,ADOPTION,TREATABLE/REHAB,6,5,3,2,0,2
CAT,DOMESTIC SH,ORANGE,Neutered,KITTN,22,OWNER SURRENDER,ADOPTION,HEALTHY,5,4,2,0,0,2
CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,52,TRANSFER,ADOPTION,TREATABLE/REHAB,9,6,1,2,0,2
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,21,OWNER SURRENDER,ADOPTION,HEALTHY,1,2,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,64,STRAY,ADOPTION,TREATABLE/REHAB,4,6,2,2,0,3
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,30,STRAY,ADOPTION,HEALTHY,2,0,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,53,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,9,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,CALICO,Spayed,KITTN,4,OWNER SURRENDER,ADOPTION,HEALTHY,8,2,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,16,STRAY,ADOPTION,HEALTHY,4,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,KITTN,3,OWNER SURRENDER,ADOPTION,HEALTHY,10,6,2,0,0,3
CAT,DOMESTIC SH,CALICO/WHITE,Spayed,SMALL,21,CONFISCATE,ADOPTION,HEALTHY,13,5,2,0,3,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,5,OWNER SURRENDER,ADOPTION,HEALTHY,4,0,2,0,0,2
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,11,STRAY,ADOPTION,HEALTHY,7,5,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,43,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,28,STRAY,ADOPTION,HEALTHY,7,5,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,91,OWNER SURRENDER,ADOPTION,HEALTHY,14,5,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,137,OWNER SURRENDER,ADOPTION,HEALTHY,15,6,2,0,3,3
CAT,DOMESTIC SH,GRAY,Neutered,SMALL,24,STRAY,ADOPTION,HEALTHY,10,3,2,0,3,2
CAT,DOMESTIC MH,BLACK/WHITE,Neutered,KITTN,9,OWNER SURRENDER,ADOPTION,HEALTHY,5,5,1,0,0,2
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,5,ADOPTION RETURN,ADOPTION,HEALTHY,7,5,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,171,OWNER SURRENDER,ADOPTION,HEALTHY,15,6,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,19,STRAY,ADOPTION,UNKNOWN,6,6,2,3,3,3
CAT,DOMESTIC MH,BRN TABBY,Spayed,KITTN,22,OWNER SURRENDER,ADOPTION,HEALTHY,2,6,1,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,21,STRAY,ADOPTION,HEALTHY,5,5,2,0,3,3
CAT,DOMESTIC SH,GRAY,Spayed,SMALL,3,OWNER SURRENDER,ADOPTION,HEALTHY,8,3,2,0,3,3
CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,55,TRANSFER,ADOPTION,TREATABLE/REHAB,9,6,1,2,0,2
CAT,DOMESTIC LH,BLACK,Spayed,SMALL,153,STRAY,ADOPTION,HEALTHY,15,0,0,0,3,3
CAT,DOMESTIC LH,ORANGE,Spayed,SMALL,36,OWNER SURRENDER,ADOPTION,HEALTHY,17,4,0,0,3,3
CAT,DOMESTIC MH,BRN TABBY,Neutered,SMALL,32,OWNER SURRENDER,ADOPTION,HEALTHY,3,6,1,0,3,2
CAT,DOMESTIC SH,WHITE/BRN TABBY,Spayed,KITTN,2,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,230,CONFISCATE,ADOPTION,TREATABLE/MANAGEABLE,5,6,2,1,3,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,46,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,2
CAT,DOMESTIC SH,BLUE PT,Spayed,KITTN,14,STRAY,ADOPTION,HEALTHY,8,5,2,0,0,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,79,CONFISCATE,ADOPTION,TREATABLE/REHAB,7,0,2,2,3,2
CAT,DOMESTIC LH,BRN TABBY,Neutered,KITTN,13,STRAY,ADOPTION,HEALTHY,1,6,0,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,12,STRAY,ADOPTION,HEALTHY,9,6,2,0,3,2
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,13,ADOPTION RETURN,ADOPTION,HEALTHY,14,5,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,12,STRAY,ADOPTION,HEALTHY,4,6,2,0,0,2
CAT,DOMESTIC SH,SEAL PT,Spayed,KITTN,1,OWNER SURRENDER,ADOPTION,HEALTHY,4,5,2,0,0,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,23,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC LH,BLACK,Neutered,SMALL,15,STRAY,ADOPTION,HEALTHY,8,0,0,0,3,2
CAT,DOMESTIC SH,BUFF/WHITE,Neutered,KITTN,9,OWNER SURRENDER,ADOPTION,HEALTHY,8,5,2,0,0,2
CAT,DOMESTIC SH,ORANGE,Neutered,KITTN,2,OWNER SURRENDER,ADOPTION,HEALTHY,1,4,2,0,0,2
CAT,DOMESTIC SH,GRAY,Spayed,KITTN,9,OWNER SURRENDER,ADOPTION,HEALTHY,2,3,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,22,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,5,5,2,2,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,23,STRAY,ADOPTION,HEALTHY,5,6,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,34,TRANSFER,ADOPTION,TREATABLE/REHAB,5,0,2,2,3,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,5,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,61,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,2
CAT,DOMESTIC MH,WHITE/GRAY,Neutered,KITTN,108,STRAY,ADOPTION,TREATABLE/REHAB,7,5,1,2,0,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,4,OWNER SURRENDER,ADOPTION,HEALTHY,8,0,2,0,0,2
CAT,DOMESTIC LH,BRN TABBY/WHITE,Neutered,KITTN,28,STRAY,ADOPTION,HEALTHY,1,6,0,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,LARGE,28,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,10,5,2,2,1,2
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,78,STRAY,ADOPTION,HEALTHY,1,3,2,0,0,2
CAT,DOMESTIC SH,WHITE,Spayed,SMALL,14,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,12,7,2,1,3,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,56,STRAY,ADOPTION,TREATABLE/REHAB,5,6,2,2,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,55,STRAY,ADOPTION,HEALTHY,1,6,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,10,STRAY,ADOPTION,HEALTHY,7,6,2,0,0,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,35,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,5,0,2,2,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,29,OWNER SURRENDER,ADOPTION,HEALTHY,2,5,2,0,3,3
CAT,SIAMESE/MIX,LYNX PT,Spayed,KITTN,14,OWNER SURRENDER,ADOPTION,UNKNOWN,3,5,3,3,0,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,8,OWNER SURRENDER,ADOPTION,HEALTHY,6,5,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,10,TRANSFER,ADOPTION,HEALTHY,6,6,2,0,3,3
CAT,DOMESTIC LH,BRN TABBY,Neutered,SMALL,68,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,16,6,0,1,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,49,STRAY,ADOPTION,TREATABLE/REHAB,9,5,2,2,0,2
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,KITTN,29,STRAY,ADOPTION,HEALTHY,4,5,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,14,STRAY,ADOPTION,HEALTHY,7,6,2,0,0,3
CAT,DOMESTIC SH,BUFF,Spayed,KITTN,7,STRAY,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,27,STRAY,ADOPTION,HEALTHY,1,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,22,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,2,0,0,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,31,STRAY,ADOPTION,TREATABLE/MANAGEABLE,8,6,2,1,0,2
CAT,DOMESTIC SH,WHITE/GRAY,Neutered,SMALL,31,STRAY,ADOPTION,HEALTHY,10,5,2,0,3,2
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,52,STRAY,ADOPTION,UNKNOWN,5,5,2,3,0,3
CAT,SIAMESE/MIX,SEAL PT,Neutered,KITTN,34,STRAY,ADOPTION,TREATABLE/REHAB,7,5,3,2,0,2
CAT,DOMESTIC MH,BLACK/WHITE,Neutered,KITTN,26,STRAY,ADOPTION,TREATABLE/REHAB,5,5,1,2,0,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,17,STRAY,ADOPTION,UNKNOWN,3,6,2,3,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,28,CONFISCATE,ADOPTION,UNKNOWN,3,6,2,3,0,3
CAT,HIMALAYAN/MIX,LYNX PT,Neutered,SMALL,42,CONFISCATE,ADOPTION,HEALTHY,12,5,3,0,3,2
CAT,DOMESTIC LH,BLACK,Neutered,KITTN,33,STRAY,ADOPTION,TREATABLE/REHAB,9,0,0,2,0,2
CAT,DOMESTIC MH,BRN TABBY/WHITE,Spayed,SMALL,17,STRAY,ADOPTION,UNKNOWN,4,6,1,3,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,18,STRAY,ADOPTION,HEALTHY,8,5,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,17,STRAY,ADOPTION,HEALTHY,7,6,2,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,15,OWNER SURRENDER,ADOPTION,HEALTHY,7,5,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,9,STRAY,ADOPTION,UNKNOWN,15,6,2,3,3,3
CAT,DOMESTIC SH,WHITE/BUFF,Neutered,KITTN,51,STRAY,ADOPTION,UNKNOWN,5,5,2,3,0,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,4,OWNER SURRENDER,ADOPTION,HEALTHY,5,0,2,0,0,2
CAT,SIAMESE,LYNX PT,Spayed,SMALL,16,STRAY,ADOPTION,HEALTHY,5,5,3,0,3,3
CAT,DOMESTIC MH,BRN TABBY,Spayed,KITTN,13,STRAY,ADOPTION,HEALTHY,4,6,1,0,0,3
CAT,DOMESTIC SH,BLK TABBY,Neutered,KITTN,3,STRAY,ADOPTION,HEALTHY,5,6,2,0,0,2
CAT,DOMESTIC MH,BLACK,Neutered,KITTN,11,OWNER SURRENDER,ADOPTION,HEALTHY,9,0,1,0,0,2
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,34,ADOPTION RETURN,ADOPTION,HEALTHY,7,5,2,0,3,2
CAT,DOMESTIC MH,BUFF/WHITE,Neutered,SMALL,26,STRAY,ADOPTION,HEALTHY,2,5,1,0,3,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,20,STRAY,ADOPTION,HEALTHY,5,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,15,STRAY,ADOPTION,HEALTHY,5,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,49,STRAY,ADOPTION,TREATABLE/REHAB,13,6,2,2,3,2
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,35,STRAY,ADOPTION,HEALTHY,4,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,35,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,62,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,18,STRAY,ADOPTION,HEALTHY,8,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,38,OWNER SURRENDER,ADOPTION,UNKNOWN,11,6,2,3,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,7,STRAY,ADOPTION,HEALTHY,3,5,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,70,STRAY,ADOPTION,TREATABLE/REHAB,6,6,2,2,3,3
CAT,DOMESTIC MH,ORG TABBY,Neutered,SMALL,23,STRAY,ADOPTION,HEALTHY,14,6,1,0,3,2
CAT,DOMESTIC LH,BRN TABBY,Spayed,KITTN,39,STRAY,ADOPTION,TREATABLE/REHAB,8,6,0,2,0,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,20,STRAY,ADOPTION,HEALTHY,1,0,2,0,3,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,11,OWNER SURRENDER,ADOPTION,HEALTHY,1,6,2,0,0,2
CAT,DOMESTIC SH,BLK TABBY/TORTIE,Spayed,SMALL,10,STRAY,ADOPTION,HEALTHY,9,6,2,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,18,STRAY,ADOPTION,HEALTHY,8,5,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,21,STRAY,ADOPTION,TREATABLE/REHAB,6,6,2,2,3,2
CAT,DOMESTIC SH,ORG TABBY,Spayed,KITTN,20,STRAY,ADOPTION,HEALTHY,6,6,2,0,0,3
CAT,DOMESTIC SH,ORG TABBY,Spayed,KITTN,3,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,2,0,0,3
CAT,DOMESTIC SH,BLK TABBY,Spayed,KITTN,59,STRAY,ADOPTION,UNKNOWN,0,6,2,3,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,38,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,9,5,2,2,0,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,25,STRAY,ADOPTION,HEALTHY,2,6,2,0,3,2
CAT,DOMESTIC MH,BLACK/WHITE,Spayed,KITTN,3,ADOPTION RETURN,ADOPTION,HEALTHY,7,5,1,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,12,STRAY,ADOPTION,HEALTHY,7,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,162,TRANSFER,ADOPTION,HEALTHY,10,6,2,0,3,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,12,OWNER SURRENDER,ADOPTION,HEALTHY,7,0,2,0,3,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,55,STRAY,ADOPTION,TREATABLE/REHAB,6,0,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,6,TRANSFER,ADOPTION,HEALTHY,7,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,53,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,3
CAT,SIAMESE/MIX,LYNX PT,Spayed,KITTN,20,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,7,5,3,2,0,3
CAT,DOMESTIC MH,BLK TABBY,Spayed,KITTN,6,STRAY,ADOPTION,UNKNOWN,6,6,1,3,0,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,63,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,15,STRAY,ADOPTION,HEALTHY,7,6,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,35,STRAY,ADOPTION,HEALTHY,0,6,2,0,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,2,ADOPTION RETURN,ADOPTION,HEALTHY,5,6,2,0,0,2
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,KITTN,42,STRAY,ADOPTION,TREATABLE/REHAB,6,6,2,2,0,2
CAT,DOMESTIC SH,CREAM/WHITE,Neutered,KITTN,11,STRAY,ADOPTION,UNKNOWN,2,5,2,3,0,2
