intake_type,intake_condition,sex_intake,breed,CoatColor,CoatPattern,age_intake_months,stay_length,intake_type_encoded,intake_condition_encoded,sex_intake_encoded,breed_encoded,CoatColor_encoded,CoatPattern_encoded
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,7,4,2,3,1,1,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Solid,1,64,1,3,1,1,9,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Blue,Tabby,1,15,2,3,1,1,2,2
Stray,Normal,Female,Other,Orange,Tabby,36,7,2,3,0,2,5,2
Stray,Normal,Female,Other,Tortie_or_Tortie_mix,Other,6,5,2,3,0,2,8,0
Stray,Normal,Male,Other,Brown,Tabby,60,17,2,3,1,2,3,2
Stray,Normal,Female,Other,Black,Solid,1,84,2,3,0,2,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,2,43,1,3,1,1,0,1
Stray,Nursing,Female,Other,Blue,Solid,0,53,2,4,0,2,2,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,1,60,2,3,0,1,2,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,36,11,2,3,1,1,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Torbie_or_Torbie_mix,Solid,120,96,1,3,0,1,7,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Other,2,4,1,3,1,1,0,0
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,2,3,1,3,0,1,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,5,11,1,3,0,1,0,1
Owner_Surrender,Normal,Female,Other,Other,Other,96,1,1,3,0,2,6,0
Stray,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,1,84,2,3,1,1,1,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,4,10,2,3,0,1,5,2
Stray,Sick,Female,Domestic_Shorthair_Mix,Brown,Tabby,1,113,2,7,0,1,3,2
Stray,Injured,Male,Other,Other,Other,1,43,2,1,1,2,6,0
Stray,Normal,Male,Other,Black_N_White,Solid,1,4,2,3,1,2,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,4,1,1,3,1,1,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,10,10,2,3,0,1,4,1
Stray,Nursing,Male,Domestic_Shorthair_Mix,Brown,Tabby,1,64,2,4,1,1,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,9,16,2,3,0,1,4,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,36,14,2,3,1,1,5,2
Owner_Surrender,Normal,Male,Other,Other,Other,4,6,1,3,1,2,6,0
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,1,58,2,3,1,1,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Solid,4,4,2,3,0,1,9,1
Stray,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Tabby,1,40,2,3,1,1,9,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Other,Tabby,1,18,1,3,1,1,6,2
Stray,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Solid,60,23,2,3,0,1,9,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Blue,Tabby,2,19,2,3,1,1,2,2
Owner_Surrender,Normal,Male,Other,Orange,Tabby,1,92,1,3,1,2,5,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,0,72,2,3,1,1,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Other,Solid,1,2,1,3,1,1,6,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,6,5,2,3,0,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,1,35,2,3,1,0,6,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,1,3,1,3,0,1,8,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,0,79,2,3,0,1,2,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,1,38,2,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,2,4,2,3,0,0,0,1
Stray,Normal,Female,Other,Torbie_or_Torbie_mix,Solid,96,22,2,3,0,2,7,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,0,103,2,3,1,0,3,2
Owner_Surrender,Normal,Female,Other,White_Mix,Solid,12,2,1,3,0,2,9,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,12,25,1,3,0,1,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Torbie_or_Torbie_mix,Solid,3,26,1,3,0,1,7,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,0,51,2,3,0,0,3,2
Owner_Surrender,Sick,Female,Domestic_Shorthair,Blue,Solid,2,16,1,7,0,0,2,1
Stray,Normal,Female,Other,Black,Solid,1,47,2,3,0,2,0,1
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,36,2,3,1,0,1,1
Other,Normal,Female,Domestic_Shorthair,Orange,Tabby,2,15,0,3,0,0,5,2
Stray,Normal,Female,Other,Blue,Solid,1,44,2,3,0,2,2,1
Owner_Surrender,Normal,Female,Other,White_Mix,Solid,48,0,1,3,0,2,9,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,2,1,1,3,1,1,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,1,3,1,3,0,1,3,2
Stray,Nursing,Male,Domestic_Shorthair,Brown,Tabby,1,59,2,4,1,0,3,2
Other,Normal,Female,Domestic_Shorthair,Brown,Tabby,60,12,0,3,0,0,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,1,133,2,3,0,1,2,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,2,105,2,3,0,1,3,2
Owner_Surrender,Normal,Female,Other,Calico_or_Calico_mix,Solid,2,0,1,3,0,2,4,1
Stray,Nursing,Female,Domestic_Shorthair,Black_N_White,Solid,1,39,2,4,0,0,1,1
Stray,Normal,Female,Other,Tortie_or_Tortie_mix,Solid,1,58,2,3,0,2,8,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,12,13,1,3,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,24,83,2,3,0,1,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,3,1,1,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,3,36,2,3,1,0,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Other,Tabby,1,3,2,3,1,1,6,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Blue,Solid,6,2,1,3,0,0,2,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,10,2,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Tabby,9,95,2,3,1,1,9,2
Stray,Normal,Male,Other,Black_N_White,Solid,3,4,2,3,1,2,1,1
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,1,26,2,3,1,0,2,2
Stray,Normal,Female,Other,Torbie_or_Torbie_mix,Solid,0,97,2,3,0,2,7,1
Stray,Normal,Female,Other,Brown,Tabby,2,7,2,3,0,2,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black,Solid,96,11,1,3,0,0,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Tabby,1,27,2,3,1,1,0,2
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,1,80,2,3,0,0,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,1,24,1,3,0,1,8,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Other,1,8,2,3,0,1,0,0
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,19,2,3,1,0,1,1
Other,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Tabby,1,73,0,3,1,1,9,2
Stray,Injured,Male,Domestic_Shorthair,Brown,Tabby,2,50,2,1,1,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,3,8,1,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Other,9,42,2,3,0,1,0,0
Stray,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Solid,1,33,2,3,1,1,9,1
Stray,Nursing,Male,Domestic_Shorthair_Mix,Brown,Tabby,0,66,2,4,1,1,3,2
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,1,17,2,3,1,0,5,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,2,3,2,3,0,0,3,2
Stray,Injured,Male,Domestic_Shorthair,White_Mix,Solid,24,20,2,1,1,0,9,1
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,1,49,2,3,0,0,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Blue,Solid,3,4,2,3,1,1,2,1
Stray,Nursing,Female,Other,Other,Other,3,12,2,4,0,2,6,0
Stray,Normal,Male,Domestic_Shorthair,Black,Other,1,74,2,3,1,0,0,0
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,0,1,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Blue,Solid,1,37,2,3,1,0,2,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Other,Tabby,2,22,1,3,0,1,6,2
Owner_Surrender,Normal,Female,Other,Torbie_or_Torbie_mix,Solid,96,1,1,3,0,2,7,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,5,8,2,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,5,5,2,3,1,1,3,2
Stray,Normal,Female,Other,Black_N_White,Solid,1,14,2,3,0,2,1,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,0,60,2,3,0,1,4,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,3,34,2,3,0,1,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,3,76,2,3,1,1,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,4,8,2,3,0,1,4,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Solid,36,48,1,3,0,1,9,1
Stray,Sick,Male,Domestic_Shorthair,Brown,Tabby,1,125,2,7,1,0,3,2
Stray,Injured,Male,Domestic_Shorthair,Brown,Tabby,1,34,2,1,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,1,85,2,3,0,0,0,1
Owner_Surrender,Nursing,Female,Domestic_Shorthair,Blue,Tabby,0,55,1,4,0,0,2,2
Stray,Injured,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,53,2,1,0,0,7,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Orange,Tabby,12,105,1,3,1,0,5,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Orange,Tabby,24,2,1,3,1,0,5,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,2,105,2,3,0,1,8,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,1,19,1,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Solid,12,4,2,3,1,0,9,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Blue,Solid,3,18,1,3,1,0,2,1
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,3,29,2,3,1,0,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,105,1,3,1,0,3,2
Owner_Surrender,Normal,Male,Other,Other,Other,24,12,1,3,1,2,6,0
Owner_Surrender,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,60,31,1,3,0,0,7,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,9,64,1,3,0,0,7,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,20,2,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,2,30,2,3,1,1,0,1
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,4,6,2,3,1,0,0,1
Stray,Normal,Female,Other,Torbie_or_Torbie_mix,Solid,1,8,2,3,0,2,7,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,6,22,1,3,1,1,5,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,1,43,2,3,0,1,0,1
Stray,Normal,Male,Other,Other,Other,1,25,2,3,1,2,6,0
Stray,Injured,Male,Domestic_Shorthair,Brown,Tabby,12,138,2,1,1,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,48,30,1,3,1,0,1,1
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,3,6,2,3,1,0,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,2,17,2,3,0,1,4,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,4,2,1,3,1,1,1,1
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,3,11,2,3,1,0,5,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,3,10,2,3,0,0,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,3,22,2,3,1,1,3,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,0,36,2,3,0,0,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,2,6,2,3,0,1,8,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,24,47,2,3,0,1,1,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,0,101,2,3,0,1,3,2
Stray,Normal,Male,Other,Black,Solid,1,7,2,3,1,2,0,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,42,1,3,0,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,4,3,1,3,0,0,4,1
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Solid,1,17,2,3,1,0,9,1
Owner_Surrender,Normal,Female,Other,Black,Solid,24,118,1,3,0,2,0,1
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,3,33,2,3,1,0,2,2
Stray,Sick,Female,Other,Other,Other,1,20,2,7,0,2,6,0
Stray,Neonatal,Male,Domestic_Shorthair,Other,Tabby,0,41,2,2,1,0,6,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,12,7,2,3,0,1,5,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,6,4,2,3,1,1,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,2,12,2,3,1,1,0,1
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Solid,2,14,2,3,0,0,9,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,12,13,2,3,0,1,1,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Blue,Tabby,0,85,2,3,1,1,2,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Orange,Tabby,108,104,1,3,1,0,5,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,18,1,3,1,0,3,2
Stray,Nursing,Male,Domestic_Shorthair_Mix,Orange,Tabby,1,33,2,4,1,1,5,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,72,33,1,3,1,1,5,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,12,6,2,3,0,1,2,1
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,95,2,3,1,0,1,1
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Solid,1,35,2,3,0,0,9,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,1,28,2,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,3,55,2,3,0,1,0,1
Other,Normal,Female,Other,Orange,Tabby,12,5,0,3,0,2,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,156,12,1,3,0,1,8,1
Stray,Sick,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,54,2,7,0,0,8,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,118,1,3,0,0,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,2,12,2,3,0,1,8,1
Stray,Normal,Male,Domestic_Shorthair,Other,Solid,3,12,2,3,1,0,6,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,0,43,2,3,0,1,4,1
Other,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Tabby,1,107,0,3,0,0,4,2
Stray,Injured,Female,Domestic_Shorthair,Black_N_White,Solid,24,112,2,1,0,0,1,1
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Solid,12,6,2,3,0,0,9,1
Stray,Injured,Male,Domestic_Shorthair,Other,Tabby,2,24,2,1,1,0,6,2
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Solid,3,20,2,3,1,0,9,1
Stray,Normal,Male,Other,Other,Other,1,26,2,3,1,2,6,0
Stray,Normal,Male,Other,Other,Other,1,28,2,3,1,2,6,0
Stray,Sick,Male,Domestic_Shorthair,Blue,Tabby,1,38,2,7,1,0,2,2
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,1,17,2,3,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,21,2,3,0,0,8,1
Stray,Sick,Male,Domestic_Shorthair_Mix,Other,Tabby,72,22,2,7,1,1,6,2
Owner_Surrender,Normal,Female,Other,Calico_or_Calico_mix,Solid,180,22,1,3,0,2,4,1
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,17,2,3,1,0,1,1
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,4,6,2,3,0,0,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,24,4,1,3,0,1,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,1,56,1,3,0,1,1,1
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,3,7,2,3,0,0,4,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,0,63,1,3,0,1,5,2
Stray,Nursing,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,12,91,2,4,0,1,1,1
Other,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,48,0,3,0,0,8,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,24,71,1,3,0,1,4,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,108,11,2,3,0,1,4,1
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,2,31,2,3,1,0,2,2
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,1,76,2,3,1,0,3,2
Stray,Normal,Male,Other,Brown,Tabby,2,14,2,3,1,2,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Other,Tabby,24,36,2,3,0,1,6,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,24,58,1,3,0,1,2,1
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,1,112,2,3,1,0,5,2
Stray,Sick,Male,Domestic_Shorthair,Brown,Tabby,0,86,2,7,1,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,1,77,1,3,1,1,5,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,1,83,2,3,0,1,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,36,8,1,3,1,1,5,2
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,4,7,2,3,1,0,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,0,71,2,3,0,1,0,1
Owner_Surrender,Normal,Female,Other,Brown,Tabby,24,10,1,3,0,2,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,2,17,2,3,0,1,0,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,12,6,2,3,1,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,120,59,1,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,9,6,2,3,0,0,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black,Solid,1,46,1,3,0,0,0,1
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,0,34,2,3,1,0,6,2
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,2,4,2,3,0,0,8,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,24,6,1,3,1,1,3,2
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Solid,3,23,2,3,1,0,9,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,48,2,3,1,0,3,2
Stray,Normal,Female,Other,White_Mix,Tabby,0,91,2,3,0,2,9,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Other,Other,1,38,2,3,0,1,6,0
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,2,4,1,3,1,1,5,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,White_Mix,Solid,5,6,1,3,1,0,9,1
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,1,129,2,3,0,0,6,2
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,0,96,2,3,0,0,4,1
Stray,Nursing,Male,Domestic_Shorthair_Mix,Blue,Solid,1,34,2,4,1,1,2,1
Stray,Normal,Male,Other,Black_N_White,Solid,1,68,2,3,1,2,1,1
Stray,Nursing,Male,Domestic_Shorthair_Mix,White_Mix,Tabby,1,57,2,4,1,1,9,2
Stray,Nursing,Female,Domestic_Shorthair_Mix,Blue,Other,1,30,2,4,0,1,2,0
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,6,6,1,3,0,1,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,24,8,2,3,0,1,5,2
Stray,Neonatal,Female,Domestic_Shorthair,Blue,Tabby,0,60,2,2,0,0,2,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,48,2,3,0,0,3,2
Stray,Injured,Male,Domestic_Shorthair,Black,Solid,12,6,2,1,1,0,0,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,1,41,1,3,0,1,0,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Other,24,16,1,3,0,1,8,0
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,24,23,2,3,1,0,5,2
Owner_Surrender,Normal,Female,Other,Other,Other,3,5,1,3,0,2,6,0
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,7,32,1,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,1,79,2,3,0,1,5,2
Stray,Injured,Female,Domestic_Shorthair,Black,Solid,1,5,2,1,0,0,0,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Torbie_or_Torbie_mix,Solid,24,33,1,3,0,1,7,1
Stray,Injured,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,4,117,2,1,1,1,1,1
Other,Normal,Female,Domestic_Shorthair,Brown,Tabby,12,12,0,3,0,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,72,1,1,3,1,1,3,2
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,2,13,2,3,0,0,1,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,12,46,1,3,0,1,8,1
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,55,2,3,1,0,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,2,8,1,3,1,0,9,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,24,53,2,3,0,1,0,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,0,81,1,3,0,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,24,6,2,3,1,0,5,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,1,56,1,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,72,2,3,0,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,1,32,1,3,1,1,0,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,104,2,3,0,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,2,7,1,3,0,0,1,1
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,1,6,2,3,1,0,5,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,2,16,2,3,0,1,5,2
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,0,100,2,3,1,0,3,2
Stray,Sick,Male,Domestic_Shorthair_Mix,Orange,Tabby,8,47,2,7,1,1,5,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,83,2,3,0,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Torbie_or_Torbie_mix,Solid,60,19,1,3,0,1,7,1
Owner_Surrender,Sick,Female,Domestic_Shorthair,Black_N_White,Solid,5,21,1,7,0,0,1,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,96,7,2,3,0,1,1,1
Owner_Surrender,Normal,Male,Other,Black_N_White,Solid,2,0,1,3,1,2,1,1
Owner_Surrender,Normal,Male,Other,Blue,Tabby,3,0,1,3,1,2,2,2
Stray,Normal,Male,Other,Black,Solid,1,93,2,3,1,2,0,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,3,6,2,3,0,0,3,2
Stray,Sick,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,12,67,2,7,0,0,8,1
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Tabby,12,109,2,3,0,0,9,2
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,0,80,2,3,0,0,1,1
Other,Normal,Female,Other,Orange,Tabby,12,10,0,3,0,2,5,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,7,2,3,0,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,24,23,1,3,0,1,2,1
Stray,Normal,Female,Other,Brown,Tabby,2,3,2,3,0,2,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,1,2,1,3,0,0,1,1
Stray,Sick,Female,Domestic_Shorthair,Black_N_White,Solid,4,34,2,7,0,0,1,1
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,24,33,2,3,0,0,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Solid,1,12,2,3,0,1,9,1
