simplified_color,simplified_sex,intake_age,simplified_condition,simplified_type,simplified_breed,simplified_size,days_in_shelter,simplified_color_encoded,simplified_sex_encoded,simplified_condition_encoded,simplified_type_encoded,simplified_breed_encoded,simplified_size_encoded
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,11,2,0,0,2,1,2
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,3,2,1,0,1,1,2
OTHER,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,64,8,1,1,2,1,0
GRAY_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,32,4,0,1,2,0,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,41,2,1,0,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,11,1,0,0,2,1,2
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,60,1,1,1,2,1,0
TORTIE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9,10,0,0,1,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,25,2,1,0,2,0,0
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,66,7,1,1,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,32,1,0,0,2,1,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18,6,0,0,2,1,0
GRAY_TABBY,FEMALE,1,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,64,5,0,1,2,0,2
ORG_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,41,7,1,2,2,1,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,57,2,0,1,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,30,2,0,0,1,1,0
BRN_TABBY,MALE,4,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,16,2,1,0,2,1,2
GRAY_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14,5,1,0,1,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,40,1,1,0,2,1,0
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,OTHER,8,3,1,0,2,0,1
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15,2,0,0,2,1,0
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,68,0,0,1,2,1,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,OTHER,37,0,1,0,2,1,1
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,64,7,1,1,2,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,24,1,1,0,2,1,0
OTHER,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,82,8,0,0,2,1,0
ORG_TABBY,MALE,10,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,12,7,1,1,1,0,2
GRAY_N_WHITE,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,12,4,1,0,2,0,2
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,36,3,1,0,2,0,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,57,0,1,0,1,1,0
MIX,MALE,0,HEALTHY,STRAY,OTHER,KITTN,17,6,1,0,2,2,0
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,SMALL,11,6,0,0,2,2,2
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,9,4,1,0,2,0,0
GRAY_N_WHITE,MALE,9,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,16,4,1,1,1,1,2
OTHER,FEMALE,3,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,43,8,0,2,2,0,2
BRN_TABBY,FEMALE,1,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,47,2,0,0,0,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,36,2,0,0,2,1,0
GRAY_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14,4,0,0,2,1,0
OTHER,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,6,8,1,2,1,0,0
BLACK_N_WHITE,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,2,1,1,0,0,1,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,49,0,0,0,2,1,0
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,49,6,1,1,2,2,0
OTHER,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,22,8,1,0,1,1,0
BRN_TABBY,MALE,0,ILL,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,52,2,1,1,0,0,0
OTHER,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,21,8,0,0,1,1,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,64,2,0,1,2,1,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,30,0,0,0,2,1,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,53,2,0,1,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,9,2,0,0,2,1,0
OTHER,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,4,8,0,0,1,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,16,2,0,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,3,2,0,0,1,1,0
MIX,FEMALE,7,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,21,6,0,0,0,1,2
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,5,0,1,0,1,1,0
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,11,4,1,0,2,1,2
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,43,2,1,1,2,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,28,1,1,0,2,1,0
GRAY,MALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,24,3,1,0,2,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,9,1,1,0,1,0,0
GRAY_N_WHITE,MALE,2,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,5,4,1,0,0,1,2
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,19,2,0,2,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,22,2,0,0,1,0,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21,1,0,0,2,1,2
GRAY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,3,3,0,0,1,1,2
BRN_TABBY,MALE,0,ILL,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,55,2,1,1,0,0,0
OTHER,FEMALE,10,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,36,8,0,0,1,0,2
BRN_TABBY,MALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,32,2,1,0,1,0,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,2,2,0,0,2,1,0
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,46,7,1,1,2,1,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14,6,0,0,2,1,0
BLACK,MALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,SMALL,79,0,1,1,0,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,13,2,1,0,2,0,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,12,2,1,0,2,1,2
GRAY_N_WHITE,MALE,4,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,13,4,1,0,0,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12,2,1,0,2,1,0
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,1,6,0,0,1,1,0
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,23,5,0,0,2,1,0
BLACK,MALE,3,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,15,0,1,0,2,0,2
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9,6,1,0,1,1,0
OTHER,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,2,8,1,0,1,1,0
GRAY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9,3,0,0,1,1,0
BLACK_N_WHITE,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,22,1,1,1,1,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,23,2,1,0,2,1,0
BLACK,FEMALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,SMALL,34,0,0,1,0,1,2
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,5,5,0,0,1,1,0
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,61,2,1,1,2,1,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,4,0,1,0,1,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,28,2,1,0,2,0,0
BLACK_N_WHITE,MALE,4,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,OTHER,28,1,1,1,1,1,1
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,78,3,1,0,2,1,0
OTHER,FEMALE,8,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14,8,0,1,1,1,2
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56,5,1,1,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,55,2,0,0,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,10,2,0,0,2,1,0
BLACK,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,35,0,0,1,1,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,29,1,0,0,1,1,2
MIX,FEMALE,0,OTHER,OWNER SURRENDER,OTHER,KITTN,14,6,0,2,1,2,0
TORTIE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,8,10,0,0,1,1,2
BRN_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,10,2,0,0,0,1,2
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,49,1,1,1,2,1,0
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29,4,1,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14,2,0,0,2,1,0
OTHER,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,7,8,0,0,2,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,27,2,1,0,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,22,2,0,0,1,1,0
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,31,5,1,1,2,1,0
GRAY_N_WHITE,MALE,3,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,31,4,1,0,2,1,2
TORTIE,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,52,10,0,2,2,1,0
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,34,6,1,1,2,2,0
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,26,1,1,1,2,0,0
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,17,2,0,2,2,1,0
BRN_TABBY,FEMALE,0,OTHER,OTHER,DOMESTIC_SHORT_HAIR,KITTN,28,2,0,2,0,1,0
MIX,MALE,3,HEALTHY,OTHER,OTHER,SMALL,42,6,1,0,0,2,2
BLACK,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,33,0,1,1,2,0,0
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,17,2,0,2,2,0,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18,1,1,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,17,2,0,0,2,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15,1,1,0,1,1,0
MIX,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,51,6,1,2,2,1,0
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,SMALL,16,6,0,0,2,2,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,13,2,0,0,2,0,0
OTHER_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,3,9,1,0,2,1,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,11,0,1,0,1,0,0
GRAY_N_WHITE,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,34,4,1,0,0,1,2
MIX,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,26,6,1,0,2,0,2
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,20,7,1,0,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15,2,0,0,2,1,0
BRN_TABBY,MALE,4,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,49,2,1,1,2,1,2
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35,10,0,0,2,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35,2,1,0,2,1,0
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,62,2,0,1,2,1,0
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18,7,1,0,2,1,2
BRN_TABBY,FEMALE,7,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,38,2,0,2,1,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,7,1,1,0,2,1,0
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,70,2,0,1,2,1,2
ORG_TABBY,MALE,4,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,23,7,1,0,2,0,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,39,2,0,1,2,0,0
BLACK,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,20,0,1,0,2,1,2
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,11,7,1,0,1,1,0
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,10,10,0,0,2,1,2
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18,1,0,0,2,1,2
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21,2,1,1,2,1,2
ORG_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20,7,0,0,2,1,0
ORG_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,3,7,0,0,1,1,0
OTHER_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,59,9,0,2,2,1,0
BLACK_N_WHITE,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,38,1,0,1,1,1,0
GRAY_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,25,5,1,0,2,1,2
BLACK_N_WHITE,FEMALE,0,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,3,1,0,0,0,0,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12,2,0,0,2,1,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,12,0,1,0,1,1,2
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,55,0,0,1,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,6,2,0,0,0,1,0
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,53,2,0,1,2,1,0
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,20,6,0,1,1,2,0
OTHER_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,6,9,0,2,2,0,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35,2,1,0,2,1,0
ORG_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,2,7,1,0,0,1,0
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,42,7,1,1,2,1,0
MIX,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,11,6,1,2,2,1,0
BLACK_N_WHITE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,85,1,0,0,2,0,2
BRN_TABBY,FEMALE,2,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,69,2,0,1,2,1,2
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,76,2,1,1,2,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,36,1,1,0,0,0,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,30,2,0,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15,2,0,0,1,1,0
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,8,5,0,0,2,1,0
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,38,7,1,0,2,0,0
GRAY_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,49,5,0,2,2,0,0
BLACK,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,25,0,0,2,2,1,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,33,0,1,0,2,1,2
GRAY,FEMALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13,3,0,0,2,1,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35,2,0,1,2,1,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,9,6,0,0,2,1,0
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,47,6,0,1,1,2,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,42,0,0,0,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,13,2,0,0,1,1,0
MIX,MALE,1,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,1,6,1,0,0,0,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12,1,1,0,2,1,0
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,35,7,1,1,2,1,2
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,16,3,0,0,2,1,0
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,21,0,0,1,2,1,0
GRAY_TABBY,FEMALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,15,5,0,0,1,1,2
GRAY_TABBY,FEMALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,33,5,0,0,1,0,2
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,47,5,0,0,1,1,0
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,63,5,0,1,2,1,0
GRAY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8,3,1,0,1,1,0
BLACK,MALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,17,0,1,0,2,1,2
GRAY_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,68,5,0,0,0,1,0
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,15,10,0,0,2,1,2
MIX,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,8,6,1,2,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14,2,0,0,1,1,0
BRN_TABBY,MALE,3,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,24,2,1,1,2,1,2
MIX,MALE,8,HEALTHY,OWNER SURRENDER,OTHER,SMALL,23,6,1,0,1,2,2
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,69,0,0,0,2,1,0
TORTIE,FEMALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,43,10,0,0,2,1,2
BLACK,FEMALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,7,0,0,0,1,1,2
BLACK_N_WHITE,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,31,1,1,1,1,1,0
GRAY,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,OTHER,38,3,1,0,2,1,1
MIX,FEMALE,0,ILL,STRAY,OTHER,KITTN,24,6,0,1,2,2,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,77,2,0,0,2,0,0
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,7,7,1,0,2,1,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,25,0,0,0,2,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,23,2,1,0,2,1,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,10,6,1,0,2,1,0
TORTIE,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,39,10,0,0,1,1,2
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12,7,1,0,2,1,0
TORTIE,FEMALE,2,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,20,10,0,1,1,0,2
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,20,6,0,0,1,1,0
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,36,6,0,1,1,2,0
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,28,2,1,1,2,0,0
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,SMALL,14,6,0,0,2,2,2
GRAY_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,64,5,0,2,2,1,0
GRAY_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15,5,1,0,1,1,0
MIX,MALE,0,OTHER,OWNER SURRENDER,OTHER,KITTN,15,6,1,2,1,2,0
