age,days_stayed,simplified_color_black,simplified_color_gray,simplified_color_other,simplified_color_tabby,simplified_color_white,simplified_sex_female,simplified_sex_male,simplified_condition_ill_mild,simplified_condition_ill_severe,simplified_condition_injured,simplified_condition_normal,simplified_condition_other,simplified_condition_under_weight,simplified_type_other,simplified_type_owner_surrender,simplified_type_stray
4,74,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7,48,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4,65,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4,236,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,89,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,34,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,49,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,24,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4,67,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
12,101,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,48,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,94,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,20,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,25,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7,26,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
8,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5,13,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,14,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
4,14,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4,13,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
8,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,11,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
5,13,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11,19,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5,79,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
4,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
3,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
6,52,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,35,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3,38,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
11,43,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,51,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,47,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
10,75,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,70,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
3,31,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,70,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6,36,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,12,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
8,183,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,15,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3,34,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,34,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3,20,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
3,283,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8,51,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3,21,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
8,11,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,36,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9,23,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3,131,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,83,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3,32,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3,36,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
6,20,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,23,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,14,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10,78,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3,15,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3,62,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3,14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,30,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3,10,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
4,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,21,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
12,12,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3,78,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,28,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,59,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,113,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2,91,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2,10,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
5,93,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2,102,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,265,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,83,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,200,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,89,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,131,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,61,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,9,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2,89,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,98,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,59,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,138,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2,48,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2,20,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,151,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,37,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2,56,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,78,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2,85,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5,41,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2,50,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2,45,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,45,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,111,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2,68,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,65,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2,105,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,131,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2,264,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,22,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
11,73,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3,224,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3,42,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
8,73,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
11,74,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4,36,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2,144,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3,238,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,15,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,16,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2,135,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6,14,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,97,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,127,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3,126,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3,20,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,122,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,95,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,69,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,67,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3,280,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,34,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2,52,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2,78,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,13,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1,151,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,60,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,67,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,69,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,30,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2,13,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
9,123,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,12,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2,52,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,120,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,43,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,192,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,56,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1,23,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,53,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1,23,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,32,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1,40,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,27,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,77,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,77,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,27,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,38,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4,103,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,25,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1,35,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,35,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,24,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,13,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4,21,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,32,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,14,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2,99,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,32,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
6,87,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,34,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,9,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,13,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2,58,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,92,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,29,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,128,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,24,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,33,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
10,20,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,22,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4,16,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5,49,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
5,174,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,84,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
8,9,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,122,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5,109,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,74,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,68,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2,36,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0,48,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,37,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,39,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0,35,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
5,168,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,43,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,12,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,55,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,80,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,23,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1,16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,71,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,15,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,21,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,93,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,52,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,66,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,56,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
5,36,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1,17,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,48,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,90,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,46,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,75,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,42,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,7,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
14,72,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
12,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
9,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
9,108,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9,40,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
10,144,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
8,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7,27,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
12,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
9,297,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
6,22,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
9,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7,68,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
13,146,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6,56,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8,124,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6,76,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,43,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
6,75,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6,50,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6,30,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9,81,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,13,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10,43,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6,37,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
7,12,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6,35,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
6,50,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7,39,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
11,90,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,99,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6,39,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
6,38,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,21,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
6,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
10,128,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6,45,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
8,70,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
10,65,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
10,25,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6,24,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,38,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
14,15,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6,56,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
7,45,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
7,115,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
8,196,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7,29,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,82,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5,98,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7,126,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
5,14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,24,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,12,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5,254,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
8,35,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,28,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,65,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,84,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6,25,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10,82,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5,80,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
12,25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5,102,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,102,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,86,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,59,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
8,91,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
